Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L2909,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2920,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2943,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2949,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2956,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2961,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2968,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L2992,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3002,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3008,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3020,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3038,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3057,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3061,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3067,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3074,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3079,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3086,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3103,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3110,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3120,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3138,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3145,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3156,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3179,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3185,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3197,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3221,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3228,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3234,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3238,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3244,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3251,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3256,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3263,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3274,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3297,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3303,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3310,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3315,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3322,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3332,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3339,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3392,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3411,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3415,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3421,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3428,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3433,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3440,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3457,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3464,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3474,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3480,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3492,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3499,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3510,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3533,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3539,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3551,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3575,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3582,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3588,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3592,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3610,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3617,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3628,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3651,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3657,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3664,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3669,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3676,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3693,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3700,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3710,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3716,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3728,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3746,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3765,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3769,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3775,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3853,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3864,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3887,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3893,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3905,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
