rs_sf,num_msd_sf,num_msc_sf,num_ysd_sf,time,space,spacetime,num_benchmarks,num_rows
"(0.8, 0.5, 0.6)",0.8,0.5,0.6,2.0699158038669014,1.4401657910755268,2.9799423175689617,4,4
"(0.8, 0.5, 0.7)",0.8,0.5,0.7,2.0699158038669014,1.4648441725191776,3.0312391074129668,4,4
"(0.8, 0.5, 0.8)",0.8,0.5,0.8,2.0699158038669014,1.482324697359104,3.06848874643899,4,4
"(0.8, 0.5, 0.9)",0.8,0.5,0.9,2.0699158038669014,1.5097577069026946,3.1234650547557625,4,4
"(0.8, 0.5, 1.0)",0.8,0.5,1.0,2.0699158038669014,1.5371232106717203,3.1801379796498055,4,4
"(0.8, 0.5, 1.1)",0.8,0.5,1.1,2.0699158038669014,1.5591916786023279,3.227296593605187,4,4
"(0.8, 0.5, 1.2)",0.8,0.5,1.2,2.0699158038669014,1.5846318611992283,3.2805510094577137,4,4
"(0.8, 0.5, 1.3)",0.8,0.5,1.3,2.0699158038669014,1.6035909398561217,3.3202446488586648,4,4
"(0.8, 0.5, 1.4)",0.8,0.5,1.4,2.0674113639468956,1.6307319808859757,3.3710570496197296,4,4
"(0.8, 0.5, 1.5)",0.8,0.5,1.5,2.0699158038669014,1.6525688556691447,3.421555218418129,4,4
"(0.8, 0.5, 1.6)",0.8,0.5,1.6,2.0699158038669014,1.6706997711900324,3.459596248100066,4,4
"(0.8, 0.5, 1.7)",0.8,0.5,1.7,2.0699158038669014,1.6959946188544048,3.5103040068786804,4,4
"(0.8, 0.5, 1.8)",0.8,0.5,1.8,2.0699158038669014,1.7168912574999862,3.5543249979817966,4,4
"(0.8, 0.5, 1.9)",0.8,0.5,1.9,2.0674113639468956,1.7385504713363782,3.5942316293121137,4,4
"(0.8, 0.5, 2.0)",0.8,0.5,2.0,2.0699158038669014,1.7654514304143296,3.653301187894989,4,4
"(0.8, 0.6, 0.5)",0.8,0.6,0.5,2.1058906202226675,1.4368123477712544,3.0251374067975196,4,4
"(0.8, 0.6, 0.6)",0.8,0.6,0.6,1.7446955838926579,1.464382761365994,2.5559357478808855,4,4
"(0.8, 0.6, 0.7)",0.8,0.6,0.7,1.7074651293378351,1.486638955011287,2.5338671878695407,4,4
"(0.8, 0.6, 0.8)",0.8,0.6,0.8,1.7074651293378351,1.506343469054345,2.569260835621724,4,4
"(0.8, 0.6, 0.9)",0.8,0.6,0.9,1.7074651293378351,1.5314171338245197,2.6152903271320462,4,4
"(0.8, 0.6, 1.0)",0.8,0.6,1.0,1.7074651293378351,1.5587276773480219,2.661112612169139,4,4
"(0.8, 0.6, 1.1)",0.8,0.6,1.1,1.7074651293378351,1.5829869742795954,2.702446877523699,4,4
"(0.8, 0.6, 1.2)",0.8,0.6,1.2,1.7074651293378351,1.6079173863549026,2.7434962714412983,4,4
"(0.8, 0.6, 1.3)",0.8,0.6,1.3,1.7074651293378351,1.6272471097703711,2.7782493349572097,4,4
"(0.8, 0.6, 1.4)",0.8,0.6,1.4,1.7074651293378351,1.649058172118912,2.8146487722894684,4,4
"(0.8, 0.6, 1.5)",0.8,0.6,1.5,1.7074651293378351,1.6760977130182881,2.8607938872698515,4,4
"(0.8, 0.6, 1.6)",0.8,0.6,1.6,1.7074651293378351,1.6941940985360988,2.8920891785928102,4,4
"(0.8, 0.6, 1.7)",0.8,0.6,1.7,1.7099559676573792,1.71417272454393,2.9315649720980197,4,4
"(0.8, 0.6, 1.8)",0.8,0.6,1.8,1.7099559676573792,1.7349633059041594,2.9659912258585015,4,4
"(0.8, 0.6, 1.9)",0.8,0.6,1.9,1.7099559676573792,1.7618638709546728,3.0111239901482185,4,4
"(0.8, 0.6, 2.0)",0.8,0.6,2.0,1.7074651293378351,1.7865249962007823,3.051460098956628,4,4
"(0.8, 0.7, 0.5)",0.8,0.7,0.5,2.1058906202226675,1.45553680239972,3.064841439085421,4,4
"(0.8, 0.7, 0.6)",0.8,0.7,0.6,1.7214105138439473,1.4800842209166474,2.544923872131649,4,4
"(0.8, 0.7, 0.7)",0.8,0.7,0.7,1.4849579110979978,1.5083161850940767,2.2395493342537907,4,4
"(0.8, 0.7, 0.8)",0.8,0.7,0.8,1.4774596832825626,1.529751042596844,2.2614941756858826,4,4
"(0.8, 0.7, 0.9)",0.8,0.7,0.9,1.4774596832825626,1.5529676369950867,2.296782624094705,4,4
"(0.8, 0.7, 1.0)",0.8,0.7,1.0,1.4749744605522952,1.5772257948855386,2.3262935865185015,4,4
"(0.8, 0.7, 1.1)",0.8,0.7,1.1,1.4749744605522952,1.6044201675449012,2.3678453470902454,4,4
"(0.8, 0.7, 1.2)",0.8,0.7,1.2,1.4774596832825626,1.629300038874201,2.406369310325896,4,4
"(0.8, 0.7, 1.3)",0.8,0.7,1.3,1.4774596832825626,1.6485743366431034,2.4337403929917296,4,4
"(0.8, 0.7, 1.4)",0.8,0.7,1.4,1.4749744605522952,1.6703224550513305,2.463735519834159,4,4
"(0.8, 0.7, 1.5)",0.8,0.7,1.5,1.4749744605522952,1.6973225557232008,2.5017459991603785,4,4
"(0.8, 0.7, 1.6)",0.8,0.7,1.6,1.4749744605522952,1.7153636733160855,2.529692938270209,4,4
"(0.8, 0.7, 1.7)",0.8,0.7,1.7,1.4749744605522952,1.7353061016057152,2.5583978878387805,4,4
"(0.8, 0.7, 1.8)",0.8,0.7,1.8,1.4749744605522952,1.7560312353408547,2.5920883983321943,4,4
"(0.8, 0.7, 1.9)",0.8,0.7,1.9,1.4774596832825626,1.7828992529860008,2.632989286795423,4,4
"(0.8, 0.7, 2.0)",0.8,0.7,2.0,1.4749744605522952,1.807525018062435,2.6666184775512054,4,4
"(0.8, 0.8, 0.5)",0.8,0.8,0.5,2.1058906202226675,1.4777515356210262,3.111224655911836,4,4
"(0.8, 0.8, 0.6)",0.8,0.8,0.6,1.7214105138439473,1.5028358117351115,2.588805448867248,4,4
"(0.8, 0.8, 0.7)",0.8,0.8,0.7,1.4538963379151735,1.5272446976302634,2.218365449633155,4,4
"(0.8, 0.8, 0.8)",0.8,0.8,0.8,1.359307971111185,1.544493283541579,2.0982047097029324,4,4
"(0.8, 0.8, 0.9)",0.8,0.8,0.9,1.333641593081441,1.5717307027785168,2.0959037739695088,4,4
"(0.8, 0.8, 1.0)",0.8,0.8,1.0,1.333641593081441,1.5966332328278432,2.12979382296574,4,4
"(0.8, 0.8, 1.1)",0.8,0.8,1.1,1.333641593081441,1.6207531518831975,2.1610876472437286,4,4
"(0.8, 0.8, 1.2)",0.8,0.8,1.2,1.333641593081441,1.646087827937734,2.1955506640151388,4,4
"(0.8, 0.8, 1.3)",0.8,0.8,1.3,1.333641593081441,1.6647915393205552,2.219704353174581,4,4
"(0.8, 0.8, 1.4)",0.8,0.8,1.4,1.333641593081441,1.6917760748203519,2.255654647569725,4,4
"(0.8, 0.8, 1.5)",0.8,0.8,1.5,1.333641593081441,1.7134204662326311,2.2860576032406663,4,4
"(0.8, 0.8, 1.6)",0.8,0.8,1.6,1.333641593081441,1.729723071143193,2.307055037688226,4,4
"(0.8, 0.8, 1.7)",0.8,0.8,1.7,1.333641593081441,1.7535486434071772,2.3364845249593826,4,4
"(0.8, 0.8, 1.8)",0.8,0.8,1.8,1.333641593081441,1.7719802514592151,2.360221948539865,4,4
"(0.8, 0.8, 1.9)",0.8,0.8,1.9,1.333641593081441,1.7987987981299043,2.399239751144516,4,4
"(0.8, 0.8, 2.0)",0.8,0.8,2.0,1.333641593081441,1.8255768984756744,2.4316855723411104,4,4
"(0.8, 0.9, 0.5)",0.8,0.9,0.5,2.1058906202226675,1.4993541904571388,3.159605083984971,4,4
"(0.8, 0.9, 0.6)",0.8,0.9,0.6,1.7214105138439473,1.5243794432043356,2.6228306792589544,4,4
"(0.8, 0.9, 0.7)",0.8,0.9,0.7,1.4538963379151735,1.5487179328779412,2.2504035950980485,4,4
"(0.8, 0.9, 0.8)",0.8,0.9,0.8,1.359307971111185,1.5659007850914919,2.1290889029213544,4,4
"(0.8, 0.9, 0.9)",0.8,0.9,0.9,1.2909877819888316,1.5930917349344222,2.0540502916752317,4,4
"(0.8, 0.9, 1.0)",0.8,0.9,1.0,1.2798093465224198,1.6149185694391135,2.0673300487538087,4,4
"(0.8, 0.9, 1.1)",0.8,0.9,1.1,1.2798093465224198,1.6420063350964584,2.103717582601914,4,4
"(0.8, 0.9, 1.2)",0.8,0.9,1.2,1.2798093465224198,1.6673222726612469,2.1334035853969415,4,4
"(0.8, 0.9, 1.3)",0.8,0.9,1.3,1.2798093465224198,1.6859503183051363,2.1575969807675803,4,4
"(0.8, 0.9, 1.4)",0.8,0.9,1.4,1.2798093465224198,1.7098094236842798,2.186831810968194,4,4
"(0.8, 0.9, 1.5)",0.8,0.9,1.5,1.2798093465224198,1.7344882820901326,2.220215901199224,4,4
"(0.8, 0.9, 1.6)",0.8,0.9,1.6,1.2798093465224198,1.7524349250661975,2.2411319541839325,4,4
"(0.8, 0.9, 1.7)",0.8,0.9,1.7,1.2798093465224198,1.7745388489314469,2.272184147191741,4,4
"(0.8, 0.9, 1.8)",0.8,0.9,1.8,1.2798093465224198,1.792906564131706,2.296100007849996,4,4
"(0.8, 0.9, 1.9)",0.8,0.9,1.9,1.2798093465224198,1.8196966116528126,2.328576094029009,4,4
"(0.8, 0.9, 2.0)",0.8,0.9,2.0,1.2798093465224198,1.8464473854645205,2.364126248963507,4,4
"(0.8, 1.0, 0.5)",0.8,1.0,0.5,2.1058906202226675,1.5208492661030208,3.204935374526508,4,4
"(0.8, 1.0, 0.6)",0.8,1.0,0.6,1.7214105138439473,1.545170693039319,2.660211610137844,4,4
"(0.8, 1.0, 0.7)",0.8,1.0,0.7,1.4538963379151735,1.570091951182529,2.284484812538771,4,4
"(0.8, 1.0, 0.8)",0.8,1.0,0.8,1.359307971111185,1.589514515061715,2.1585897379088763,4,4
"(0.8, 1.0, 0.9)",0.8,1.0,0.9,1.2909877819888316,1.6143602772893662,2.0868869192758894,4,4
"(0.8, 1.0, 1.0)",0.8,1.0,1.0,1.2712291353962912,1.6384051497738734,2.0819919068901194,4,4
"(0.8, 1.0, 1.1)",0.8,1.0,1.1,1.2712291353962912,1.6631736370848322,2.113621033002671,4,4
"(0.8, 1.0, 1.2)",0.8,1.0,1.2,1.2712291353962912,1.6901721459320076,2.1494068767468186,4,4
"(0.8, 1.0, 1.3)",0.8,1.0,1.3,1.2712291353962912,1.7092702592840996,2.173445731703405,4,4
"(0.8, 1.0, 1.4)",0.8,1.0,1.4,1.2712291353962912,1.7308382597787477,2.2031963329751005,4,4
"(0.8, 1.0, 1.5)",0.8,1.0,1.5,1.2712291353962912,1.7577044447046077,2.235758468268563,4,4
"(0.8, 1.0, 1.6)",0.8,1.0,1.6,1.2712291353962912,1.77562736433896,2.256673530900595,4,4
"(0.8, 1.0, 1.7)",0.8,1.0,1.7,1.2712291353962912,1.7954583959770434,2.280981037617291,4,4
"(0.8, 1.0, 1.8)",0.8,1.0,1.8,1.2712291353962912,1.815983678071797,2.3061772964481406,4,4
"(0.8, 1.0, 1.9)",0.8,1.0,1.9,1.2712291353962912,1.8405284051151531,2.3430193606219367,4,4
"(0.8, 1.0, 2.0)",0.8,1.0,2.0,1.2712291353962912,1.8672536213769437,2.3753658972632703,4,4
"(0.8, 1.1, 0.5)",0.8,1.1,0.5,2.1058906202226675,1.54138736101985,3.2457888637178103,4,4
"(0.8, 1.1, 0.6)",0.8,1.1,0.6,1.7214105138439473,1.5632794209992216,2.692425624077307,4,4
"(0.8, 1.1, 0.7)",0.8,1.1,0.7,1.4538963379151735,1.590444604594957,2.3153178981753935,4,4
"(0.8, 1.1, 0.8)",0.8,1.1,0.8,1.359307971111185,1.61245059554552,2.1950833170317394,4,4
"(0.8, 1.1, 0.9)",0.8,1.1,0.9,1.2909877819888316,1.6378335797759447,2.11487724953978,4,4
"(0.8, 1.1, 1.0)",0.8,1.1,1.0,1.2712291353962912,1.6595312944604854,2.110821807837333,4,4
"(0.8, 1.1, 1.1)",0.8,1.1,1.1,1.2712291353962912,1.6865309297793343,2.1450532133175746,4,4
"(0.8, 1.1, 1.2)",0.8,1.1,1.2,1.2712291353962912,1.7134823600738356,2.1777545369186244,4,4
"(0.8, 1.1, 1.3)",0.8,1.1,1.3,1.2712291353962912,1.7302760478921864,2.2000628729621154,4,4
"(0.8, 1.1, 1.4)",0.8,1.1,1.4,1.2712291353962912,1.7540234095650387,2.2290373914095154,4,4
"(0.8, 1.1, 1.5)",0.8,1.1,1.5,1.2712291353962912,1.778629449887447,2.2592239282058384,4,4
"(0.8, 1.1, 1.6)",0.8,1.1,1.6,1.2712291353962912,1.7965083720959205,2.283157671925573,4,4
"(0.8, 1.1, 1.7)",0.8,1.1,1.7,1.2712291353962912,1.8185433228439345,2.3126232880416357,4,4
"(0.8, 1.1, 1.8)",0.8,1.1,1.8,1.2712291353962912,1.836781072220351,2.3385557399652437,4,4
"(0.8, 1.1, 1.9)",0.8,1.1,1.9,1.2712291353962912,1.8635090729973949,2.3686041362435044,4,4
"(0.8, 1.1, 2.0)",0.8,1.1,2.0,1.2712291353962912,1.8902002412644823,2.4008956645788104,4,4
"(0.8, 1.2, 0.5)",0.8,1.2,0.5,2.1058906202226675,1.5626717561129686,3.2924563666893802,4,4
"(0.8, 1.2, 0.6)",0.8,1.2,0.6,1.7214105138439473,1.584499141242137,2.72810441937573,4,4
"(0.8, 1.2, 0.7)",0.8,1.2,0.7,1.4538963379151735,1.6116234822512623,2.342002498066326,4,4
"(0.8, 1.2, 0.8)",0.8,1.2,0.8,1.359307971111185,1.630292346065578,2.216284386394187,4,4
"(0.8, 1.2, 0.9)",0.8,1.2,0.9,1.2909877819888316,1.6556341120924296,2.1381017985722313,4,4
"(0.8, 1.2, 1.0)",0.8,1.2,1.0,1.2712291353962912,1.6772594578853155,2.131421503814071,4,4
"(0.8, 1.2, 1.1)",0.8,1.2,1.1,1.2712291353962912,1.704198408842914,2.1671414942118403,4,4
"(0.8, 1.2, 1.2)",0.8,1.2,1.2,1.2712291353962912,1.731091146971602,2.199753708644383,4,4
"(0.8, 1.2, 1.3)",0.8,1.2,1.3,1.2712291353962912,1.7478314828471133,2.222828814272573,4,4
"(0.8, 1.2, 1.4)",0.8,1.2,1.4,1.2712291353962912,1.771514968932966,2.251698076722934,4,4
"(0.8, 1.2, 1.5)",0.8,1.2,1.5,1.2712291353962912,1.7994861483183382,2.2856907077075137,4,4
"(0.8, 1.2, 1.6)",0.8,1.2,1.6,1.2712291353962912,1.8173235772761716,2.3100927058623633,4,4
"(0.8, 1.2, 1.7)",0.8,1.2,1.7,1.2712291353962912,1.8393348674068244,2.3405268930044656,4,4
"(0.8, 1.2, 1.8)",0.8,1.2,1.8,1.2712291353962912,1.8575165345320739,2.363270742676447,4,4
"(0.8, 1.2, 1.9)",0.8,1.2,1.9,1.2712291353962912,1.8842212153005142,2.3955733074395438,4,4
"(0.8, 1.2, 2.0)",0.8,1.2,2.0,1.2712291353962912,1.9076971875348216,2.4272866669675492,4,4
"(0.8, 1.3, 0.5)",0.8,1.3,0.5,2.1058906202226675,1.5821638377097087,3.3314946317888756,4,4
"(0.8, 1.3, 0.6)",0.8,1.3,0.6,1.7214105138439473,1.606269351812505,2.764191940315908,4,4
"(0.8, 1.3, 0.7)",0.8,1.3,0.7,1.4538963379151735,1.6310363098252123,2.3717792231270765,4,4
"(0.8, 1.3, 0.8)",0.8,1.3,0.8,1.359307971111185,1.6502722842091022,2.2421046630256107,4,4
"(0.8, 1.3, 0.9)",0.8,1.3,0.9,1.2909877819888316,1.6749759135057882,2.1602798786303574,4,4
"(0.8, 1.3, 1.0)",0.8,1.3,1.0,1.2712291353962912,1.69883603695892,2.1612024373000884,4,4
"(0.8, 1.3, 1.1)",0.8,1.3,1.1,1.2712291353962912,1.72347393427696,2.191466155669509,4,4
"(0.8, 1.3, 1.2)",0.8,1.3,1.2,1.2712291353962912,1.7486951547468386,2.224086169428069,4,4
"(0.8, 1.3, 1.3)",0.8,1.3,1.3,1.2712291353962912,1.7692852414575537,2.2493779313683704,4,4
"(0.8, 1.3, 1.4)",0.8,1.3,1.4,1.2712291353962912,1.7906969661688086,2.2735331127217915,4,4
"(0.8, 1.3, 1.5)",0.8,1.3,1.5,1.2712291353962912,1.8174483559330437,2.3090301639017543,4,4
"(0.8, 1.3, 1.6)",0.8,1.3,1.6,1.2712291353962912,1.833661533496609,2.331948640338541,4,4
"(0.8, 1.3, 1.7)",0.8,1.3,1.7,1.2712291353962912,1.8550081742394176,2.361473945909869,4,4
"(0.8, 1.3, 1.8)",0.8,1.3,1.8,1.2712291353962912,1.8753553581636957,2.386436993787262,4,4
"(0.8, 1.3, 1.9)",0.8,1.3,1.9,1.2712291353962912,1.8998035998165075,2.414059764954536,4,4
"(0.8, 1.3, 2.0)",0.8,1.3,2.0,1.2712291353962912,1.9264325301315657,2.44943114888614,4,4
"(0.8, 1.4, 0.5)",0.8,1.4,0.5,2.1058906202226675,1.603293483933464,3.376076381671184,4,4
"(0.8, 1.4, 0.6)",0.8,1.4,0.6,1.7214105138439473,1.6273441689390558,2.8028514448610973,4,4
"(0.8, 1.4, 0.7)",0.8,1.4,0.7,1.4538963379151735,1.6520716024738533,2.4031657360205747,4,4
"(0.8, 1.4, 0.8)",0.8,1.4,0.8,1.359307971111185,1.6712601605162998,2.2717817132545157,4,4
"(0.8, 1.4, 0.9)",0.8,1.4,0.9,1.2909877819888316,1.6959275097727455,2.1894203986648706,4,4
"(0.8, 1.4, 1.0)",0.8,1.4,1.0,1.2712291353962912,1.719740970583491,2.18701869571211,4,4
"(0.8, 1.4, 1.1)",0.8,1.4,1.1,1.2712291353962912,1.7443457000720202,2.217927091090984,4,4
"(0.8, 1.4, 1.2)",0.8,1.4,1.2,1.2712291353962912,1.7695558113530407,2.2489707619782795,4,4
"(0.8, 1.4, 1.3)",0.8,1.4,1.3,1.2712291353962912,1.7900892291167014,2.2741765901797484,4,4
"(0.8, 1.4, 1.4)",0.8,1.4,1.4,1.2712291353962912,1.8114572182451412,2.3036948676700835,4,4
"(0.8, 1.4, 1.5)",0.8,1.4,1.5,1.2712291353962912,1.8381841010209439,2.3396943700550534,4,4
"(0.8, 1.4, 1.6)",0.8,1.4,1.6,1.2712291353962912,1.855971773126408,2.362075024038109,4,4
"(0.8, 1.4, 1.7)",0.8,1.4,1.7,1.2712291353962912,1.8756819478674673,2.3846151986139117,4,4
"(0.8, 1.4, 1.8)",0.8,1.4,1.8,1.2712291353962912,1.8959807035082048,2.4095139328194493,4,4
"(0.8, 1.4, 1.9)",0.8,1.4,1.9,1.2712291353962912,1.9204050964705257,2.442582413450036,4,4
"(0.8, 1.4, 2.0)",0.8,1.4,2.0,1.2712291353962912,1.94701438618684,2.474735017414076,4,4
"(0.8, 1.5, 0.5)",0.8,1.5,0.5,2.1058906202226675,1.6243414017794147,3.420004250437707,4,4
"(0.8, 1.5, 0.6)",0.8,1.5,0.6,1.7214105138439473,1.6483402220265932,2.834899516640994,4,4
"(0.8, 1.5, 0.7)",0.8,1.5,0.7,1.4538963379151735,1.675349561195859,2.437259817132833,4,4
"(0.8, 1.5, 0.8)",0.8,1.5,0.8,1.359307971111185,1.69217408446843,2.300692789165591,4,4
"(0.8, 1.5, 0.9)",0.8,1.5,0.9,1.2909877819888316,1.7190981123737639,2.2169141157995327,4,4
"(0.8, 1.5, 1.0)",0.8,1.5,1.0,1.2712291353962912,1.7405767094502198,2.214923289192956,4,4
"(0.8, 1.5, 1.1)",0.8,1.5,1.1,1.2712291353962912,1.7674206743809626,2.245974459493758,4,4
"(0.8, 1.5, 1.2)",0.8,1.5,1.2,1.2712291353962912,1.7919642032234848,2.276084352855746,4,4
"(0.8, 1.5, 1.3)",0.8,1.5,1.3,1.2712291353962912,1.810829711358771,2.30050477339496,4,4
"(0.8, 1.5, 1.4)",0.8,1.5,1.4,1.2712291353962912,1.8343863604375465,2.329185951988562,4,4
"(0.8, 1.5, 1.5)",0.8,1.5,1.5,1.2712291353962912,1.8588600676395548,2.3659877124459845,4,4
"(0.8, 1.5, 1.6)",0.8,1.5,1.6,1.2712291353962912,1.873434267075919,2.382960056484418,4,4
"(0.8, 1.5, 1.7)",0.8,1.5,1.7,1.2712291353962912,1.8985315511624548,2.412330288192056,4,4
"(0.8, 1.5, 1.8)",0.8,1.5,1.8,1.2712291353962912,1.91655154213559,2.438004390679844,4,4
"(0.8, 1.5, 1.9)",0.8,1.5,1.9,1.2712291353962912,1.943165431618969,2.467862645981324,4,4
"(0.8, 1.5, 2.0)",0.8,1.5,2.0,1.2712291353962912,1.964321560294402,2.497158602746366,4,4
"(0.8, 1.6, 0.5)",0.8,1.6,0.5,2.1058906202226675,1.6443519966924718,3.4619531949906746,4,4
"(0.8, 1.6, 0.6)",0.8,1.6,0.6,1.7214105138439473,1.6659395868578135,2.8661617880710897,4,4
"(0.8, 1.6, 0.7)",0.8,1.6,0.7,1.4538963379151735,1.6928905765152722,2.4596379194515605,4,4
"(0.8, 1.6, 0.8)",0.8,1.6,0.8,1.359307971111185,1.7135743083290707,2.3278203040968286,4,4
"(0.8, 1.6, 0.9)",0.8,1.6,0.9,1.2909877819888316,1.7333997685973346,2.2361947499839214,4,4
"(0.8, 1.6, 1.0)",0.8,1.6,1.0,1.2712291353962912,1.7602222634319007,2.2398459731076734,4,4
"(0.8, 1.6, 1.1)",0.8,1.6,1.1,1.2712291353962912,1.7847423599754983,2.2675649655485914,4,4
"(0.8, 1.6, 1.2)",0.8,1.6,1.2,1.2712291353962912,1.8083414313824753,2.2962992318375255,4,4
"(0.8, 1.6, 1.3)",0.8,1.6,1.3,1.2712291353962912,1.8248751444945424,2.319170508976916,4,4
"(0.8, 1.6, 1.4)",0.8,1.6,1.4,1.2712291353962912,1.851559401665622,2.3551320530162583,4,4
"(0.8, 1.6, 1.5)",0.8,1.6,1.5,1.2712291353962912,1.8782074745001538,2.390524737798154,4,4
"(0.8, 1.6, 1.6)",0.8,1.6,1.6,1.2712291353962912,1.8927510393218239,2.407452999158531,4,4
"(0.8, 1.6, 1.7)",0.8,1.6,1.7,1.2712291353962912,1.9190980555298196,2.439936842482024,4,4
"(0.8, 1.6, 1.8)",0.8,1.6,1.8,1.2712291353962912,1.9392877921676364,2.4646801139052337,4,4
"(0.8, 1.6, 1.9)",0.8,1.6,1.9,1.2712291353962912,1.9636661611641455,2.4976969338859503,4,4
"(0.8, 1.6, 2.0)",0.8,1.6,2.0,1.2712291353962912,1.9869912028687395,2.526027721170979,4,4
"(0.8, 1.7, 0.5)",0.8,1.7,0.5,2.1058906202226675,1.662144185726057,3.4974510945086696,4,4
"(0.8, 1.7, 0.6)",0.8,1.7,0.6,1.7214105138439473,1.6867749156836094,2.9044590490487066,4,4
"(0.8, 1.7, 0.7)",0.8,1.7,0.7,1.4538963379151735,1.7136970262124533,2.4929312498961695,4,4
"(0.8, 1.7, 0.8)",0.8,1.7,0.8,1.359307971111185,1.734323216347682,2.358769558044169,4,4
"(0.8, 1.7, 0.9)",0.8,1.7,0.9,1.2909877819888316,1.754121243930233,2.266137981881937,4,4
"(0.8, 1.7, 1.0)",0.8,1.7,1.0,1.2712291353962912,1.7809188960199624,2.2630161177023767,4,4
"(0.8, 1.7, 1.1)",0.8,1.7,1.1,1.2712291353962912,1.805411969378667,2.2930474961629344,4,4
"(0.8, 1.7, 1.2)",0.8,1.7,1.2,1.2712291353962912,1.8289743496425257,2.3248577527765093,4,4
"(0.8, 1.7, 1.3)",0.8,1.7,1.3,1.2712291353962912,1.8454707702898723,2.343644659603314,4,4
"(0.8, 1.7, 1.4)",0.8,1.7,1.4,1.2712291353962912,1.872134446997487,2.3827542634944163,4,4
"(0.8, 1.7, 1.5)",0.8,1.7,1.5,1.2712291353962912,1.898762780988227,2.4149468161665366,4,4
"(0.8, 1.7, 1.6)",0.8,1.7,1.6,1.2712291353962912,1.913261610027088,2.4317929943115786,4,4
"(0.8, 1.7, 1.7)",0.8,1.7,1.7,1.2712291353962912,1.9360893520210816,2.4619890210172666,4,4
"(0.8, 1.7, 1.8)",0.8,1.7,1.8,1.2712291353962912,1.956225234566008,2.486639669194383,4,4
"(0.8, 1.7, 1.9)",0.8,1.7,1.9,1.2712291353962912,1.9805654235951546,2.5173188059965654,4,4
"(0.8, 1.7, 2.0)",0.8,1.7,2.0,1.2712291353962912,2.0038460914553005,2.5455879332486493,4,4
"(0.8, 1.8, 0.5)",0.8,1.8,0.5,2.1058906202226675,1.6844402735276753,3.5461294869089715,4,4
"(0.8, 1.8, 0.6)",0.8,1.8,0.6,1.7214105138439473,1.7082677300230447,2.9400021778898857,4,4
"(0.8, 1.8, 0.7)",0.8,1.8,0.7,1.4538963379151735,1.735153807285421,2.5229395097443983,4,4
"(0.8, 1.8, 0.8)",0.8,1.8,0.8,1.359307971111185,1.7518327573308687,2.381138802591295,4,4
"(0.8, 1.8, 0.9)",0.8,1.8,0.9,1.2909877819888316,1.7786429566793405,2.2962568911290013,4,4
"(0.8, 1.8, 1.0)",0.8,1.8,1.0,1.2712291353962912,1.7999789348154032,2.28702841237061,4,4
"(0.8, 1.8, 1.1)",0.8,1.8,1.1,1.2712291353962912,1.826717745284645,2.320156297469689,4,4
"(0.8, 1.8, 1.2)",0.8,1.8,1.2,1.2712291353962912,1.8495940602369876,2.3523423870395255,4,4
"(0.8, 1.8, 1.3)",0.8,1.8,1.3,1.2712291353962912,1.869901724543777,2.380423938688843,4,4
"(0.8, 1.8, 1.4)",0.8,1.8,1.4,1.2712291353962912,1.8933289370755433,2.408921420828141,4,4
"(0.8, 1.8, 1.5)",0.8,1.8,1.5,1.2712291353962912,1.9177162655793134,2.4387509852829443,4,4
"(0.8, 1.8, 1.6)",0.8,1.8,1.6,1.2712291353962912,1.9321854453522396,2.457360636862531,4,4
"(0.8, 1.8, 1.7)",0.8,1.8,1.7,1.2712291353962912,1.9572356553477965,2.485751504156146,4,4
"(0.8, 1.8, 1.8)",0.8,1.8,1.8,1.2712291353962912,1.9751107074296275,2.511259437595554,4,4
"(0.8, 1.8, 1.9)",0.8,1.8,1.9,1.2712291353962912,2.00164526870454,2.5432956410247316,4,4
"(0.8, 1.8, 2.0)",0.8,1.8,2.0,1.2712291353962912,2.0226964865433357,2.5729859331321534,4,4
"(0.8, 1.9, 0.5)",0.8,1.9,0.5,2.1058906202226675,1.7052055377209026,3.5899522254410314,4,4
"(0.8, 1.9, 0.6)",0.8,1.9,0.6,1.7214105138439473,1.728990973921288,2.978135889543774,4,4
"(0.8, 1.9, 0.7)",0.8,1.9,0.7,1.4538963379151735,1.7535365792126965,2.548249189385344,4,4
"(0.8, 1.9, 0.8)",0.8,1.9,0.8,1.359307971111185,1.7724898390198058,2.408797397891256,4,4
"(0.8, 1.9, 0.9)",0.8,1.9,0.9,1.2909877819888316,1.796100637038921,2.3174338001585855,4,4
"(0.8, 1.9, 1.0)",0.8,1.9,1.0,1.2712291353962912,1.8205735897747408,2.3131864681208247,4,4
"(0.8, 1.9, 1.1)",0.8,1.9,1.1,1.2712291353962912,1.8472912810086142,2.34919205812625,4,4
"(0.8, 1.9, 1.2)",0.8,1.9,1.2,1.2712291353962912,1.866969888982152,2.37716909442986,4,4
"(0.8, 1.9, 1.3)",0.8,1.9,1.3,1.2712291353962912,1.887196966249443,2.3996431626123123,4,4
"(0.8, 1.9, 1.4)",0.8,1.9,1.4,1.2712291353962912,1.9115867990910047,2.429487929658131,4,4
"(0.8, 1.9, 1.5)",0.8,1.9,1.5,1.2712291353962912,1.9381827250522852,2.464820117738327,4,4
"(0.8, 1.9, 1.6)",0.8,1.9,1.6,1.2712291353962912,1.9526105271612482,2.4815713193817364,4,4
