Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L571,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L574,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L575,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L578,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L579,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L584,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L585,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L588,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L589,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L591,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L594,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L595,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L597,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L600,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L601,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L606,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L607,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L609,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L612,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L613,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L618,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L619,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L622,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L623,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L626,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L627,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L629,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L632,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L633,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L636,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L637,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L642,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L643,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L646,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L647,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L652,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L653,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
